Tenure in Months,is_month_to_month,is_new_customer,has_fiber,has_premium_support,Monthly Charge,Total Long Distance Charges,charge_per_service,Number of Referrals,has_referred,is_offer_E,Age,has_family,is_senior,Avg Monthly GB Download
32,1,0,1,1,104.9,1392.32,17.483333333333334,1,1,0,76,0,1,22
4,1,1,1,0,76.65,96.36,38.325,0,0,0,36,0,0,17
67,0,0,0,1,70.9,1880.02,11.816666666666668,8,1,0,38,0,0,15
9,1,1,1,0,98.3,348.84,16.383333333333333,0,0,0,27,0,0,82
2,1,1,0,0,66.4,11.14,16.6,0,0,0,73,0,1,24
5,1,1,0,0,25.45,27.05,12.725,0,0,0,63,0,0,0
31,0,0,1,1,96.6,475.84999999999997,19.32,0,0,0,68,0,1,10
33,0,0,1,1,79.95,1395.57,26.650000000000002,0,0,0,64,0,0,13
1,1,1,0,0,20.4,17.81,20.4,0,0,0,31,0,0,0
44,1,0,0,1,54.9,2047.76,18.3,4,1,0,58,1,0,52
10,1,1,0,0,51.65,490.4,25.825,0,0,0,38,0,0,23
72,0,0,0,1,64.45,0.0,8.05625,9,1,0,76,0,1,9
56,0,0,0,0,24.3,1187.76,12.15,7,1,0,23,0,0,0
72,0,0,0,0,25.2,2829.6,12.6,1,1,0,64,1,0,0
58,0,0,0,1,84.3,1813.66,10.5375,1,1,0,29,0,0,59
11,1,1,0,0,97.85,303.27,16.308333333333334,0,0,0,48,1,0,18
30,1,0,1,0,90.25,901.8,22.5625,0,0,0,33,0,0,19
49,1,0,1,0,90.4,575.26,22.6,10,1,0,62,1,0,20
1,1,1,0,0,43.8,37.5,43.8,0,0,1,39,0,0,3
49,0,0,0,0,20.15,138.17999999999998,20.15,10,1,0,31,0,0,0
68,0,0,0,0,24.95,1811.52,12.475,2,1,0,38,0,0,0
38,0,0,0,0,20.2,1019.92,20.2,9,1,0,54,1,0,0
16,1,0,0,1,59.4,589.28,19.8,0,0,0,75,0,1,16
35,0,0,0,0,20.6,1470.7,20.6,0,0,0,22,0,0,0
10,1,1,1,0,94.9,402.2,18.98,0,0,0,25,0,0,41
1,1,1,0,0,49.5,16.99,24.75,0,0,0,56,0,0,8
35,1,0,1,1,91.5,834.75,22.875,2,1,0,64,0,0,10
72,0,0,0,1,68.15,1246.32,11.358333333333334,1,1,0,56,0,0,17
32,0,0,0,1,70.5,1422.4,11.75,7,1,0,47,0,0,6
38,0,0,0,0,19.6,1395.36,19.6,1,1,0,60,1,0,0
46,0,0,0,0,24.9,848.6999999999999,12.45,1,1,0,56,0,0,0
32,0,0,1,0,93.95,1019.52,18.79,9,1,0,71,1,1,23
66,0,0,0,0,66.9,2930.4,13.38,5,1,0,49,0,0,11
19,1,0,0,0,20.6,89.3,20.6,6,1,0,43,1,0,0
68,0,0,0,0,25.8,1164.16,12.9,8,1,0,41,0,0,0
16,1,0,1,0,75.4,413.28,37.7,1,1,0,25,0,0,46
72,0,0,0,0,20.1,1587.6000000000001,20.1,6,1,0,25,1,0,0
56,0,0,0,0,36.1,0.0,12.033333333333333,1,1,0,61,1,0,28
71,0,0,0,0,20.5,790.23,20.5,8,1,0,60,1,0,0
44,0,0,0,1,54.05,0.0,7.721428571428571,1,1,0,19,1,0,59
18,1,0,0,0,25.55,0.0,25.55,9,1,0,26,1,0,52
62,0,0,0,0,20.05,1299.52,20.05,5,1,0,64,1,0,0
61,1,0,1,1,106.35,1685.4299999999998,15.192857142857141,3,1,0,41,0,0,29
46,1,0,0,0,35.05,0.0,8.7625,9,1,0,27,1,0,52
6,1,1,0,0,20.0,284.76,20.0,0,0,0,60,0,0,0
72,0,0,1,1,115.15,2922.4800000000005,12.794444444444444,10,1,0,63,0,0,25
10,0,1,1,0,98.9,463.29999999999995,16.483333333333334,0,0,0,37,0,0,26
27,0,0,1,1,104.65,928.53,17.441666666666666,0,0,0,76,0,1,19
3,1,1,0,0,50.6,0.0,10.120000000000001,0,0,0,56,0,0,25
20,1,0,1,1,108.2,321.0,13.525,0,0,0,40,0,0,18
72,0,0,0,0,25.1,170.64000000000001,12.55,0,0,0,66,0,1,0
45,0,0,0,1,84.35,1386.0,10.54375,3,1,0,63,0,0,3
22,1,0,0,0,50.6,0.0,10.120000000000001,0,0,0,34,0,0,8
15,0,0,0,0,20.55,519.45,20.55,7,1,0,23,0,0,0
1,1,1,0,0,45.6,37.44,45.6,0,0,0,36,0,0,9
31,1,0,1,0,93.8,65.72,18.759999999999998,1,1,0,62,0,0,17
40,0,0,1,0,80.8,518.8000000000001,26.933333333333334,5,1,0,46,0,0,24
34,1,0,1,0,97.7,1453.16,16.283333333333335,9,1,0,28,1,0,52
15,1,0,1,1,101.35,688.8000000000001,16.891666666666666,0,0,0,42,0,0,12
1,1,1,0,0,59.2,13.58,14.8,0,0,0,40,1,0,24
53,1,0,0,0,54.45,0.0,10.89,0,0,0,73,0,1,25
63,0,0,1,0,96.0,1292.13,19.2,5,1,0,20,0,0,51
53,0,0,0,1,73.9,346.62,10.557142857142859,0,0,0,35,0,0,4
16,1,0,1,0,90.8,779.36,22.7,8,1,0,49,1,0,12
1,1,1,1,0,90.55,15.44,22.6375,0,0,1,30,0,0,51
55,0,0,1,0,84.25,2466.75,21.0625,0,0,0,19,0,0,48
69,0,0,0,0,20.15,791.4300000000001,20.15,6,1,0,64,1,0,0
5,1,1,1,0,84.5,184.4,21.125,3,1,1,64,0,0,8
42,1,0,0,0,40.15,0.0,13.383333333333333,1,1,0,37,0,0,7
22,1,0,0,0,40.05,0.0,13.35,5,1,0,80,1,1,18
2,1,1,0,0,19.35,88.68,19.35,0,0,0,42,0,0,0
4,0,1,0,0,24.1,66.72,12.05,1,1,1,55,1,0,0
1,1,1,0,0,23.45,0.0,23.45,3,1,1,55,0,0,21
21,0,0,0,0,71.7,636.3000000000001,14.34,4,1,0,73,0,1,18
65,0,0,1,0,95.5,1799.2,19.1,0,0,0,59,0,0,6
2,1,1,0,0,20.35,10.84,20.35,3,1,1,35,0,0,0
70,0,0,0,1,79.25,1957.8999999999999,11.321428571428571,8,1,0,56,0,0,2
11,0,1,0,0,41.6,0.0,13.866666666666667,0,0,0,39,0,0,5
1,1,1,0,0,19.85,29.1,19.85,0,0,0,63,1,0,0
31,0,0,0,0,50.4,0.0,10.08,10,1,0,72,0,1,21
1,1,1,0,0,45.7,12.8,45.7,3,1,0,37,0,0,5
13,1,0,0,0,65.85,186.16,13.169999999999998,1,1,0,56,0,0,4
5,1,1,1,0,91.4,22.95,30.46666666666667,0,0,0,79,0,1,11
2,1,1,0,0,20.0,68.76,20.0,10,1,0,45,0,0,0
57,0,0,0,0,19.75,698.8199999999999,19.75,3,1,0,43,1,0,0
1,1,1,0,0,20.0,6.86,20.0,4,1,0,21,1,0,0
19,0,0,0,0,48.95,223.25,24.475,1,1,0,59,1,0,21
52,0,0,0,0,19.65,1177.8,19.65,0,0,0,23,1,0,0
68,0,0,0,1,92.2,2609.84,10.244444444444445,4,1,0,39,0,0,20
72,0,0,1,1,116.75,1062.0,14.59375,6,1,0,79,0,1,16
37,1,0,1,0,85.7,1724.57,28.566666666666666,1,1,0,75,0,1,26
34,1,0,1,0,97.65,1473.22,19.53,1,1,0,35,0,0,16
1,1,1,0,0,20.15,3.09,20.15,1,1,1,55,1,0,0
56,0,0,1,0,93.15,2258.48,18.630000000000003,1,1,0,45,0,0,9
36,0,0,0,1,85.85,500.40000000000003,10.73125,0,0,0,26,0,0,73
9,1,1,1,1,93.0,378.90000000000003,15.5,0,0,0,46,1,0,16
36,0,0,0,0,20.35,457.92,20.35,0,0,0,37,0,0,0
51,1,0,1,0,93.8,1129.14,18.759999999999998,1,1,0,80,0,1,30
32,0,0,1,0,84.05,1288.32,28.016666666666666,0,0,0,44,0,0,14
44,1,0,1,0,68.85,74.8,68.85,0,0,0,41,0,0,28
21,0,0,0,1,53.15,0.0,8.858333333333333,0,0,0,59,1,0,11
70,0,0,0,1,79.6,3340.4,11.37142857142857,0,0,0,60,0,0,28
2,1,1,0,0,20.35,64.06,20.35,0,0,0,62,0,0,0
10,1,1,0,0,20.9,123.9,20.9,0,0,0,27,0,0,0
49,0,0,1,1,100.6,929.53,16.766666666666666,0,0,0,42,0,0,3
45,0,0,1,0,95.0,1505.2500000000002,15.833333333333334,6,1,0,25,1,0,69
13,1,0,0,0,49.15,0.0,9.83,0,0,0,47,0,0,27
6,1,1,1,0,89.3,15.600000000000001,22.325,0,0,0,43,0,0,22
23,0,0,0,0,24.8,1006.71,12.4,0,0,0,21,0,0,0
46,0,0,1,1,105.2,1979.84,15.028571428571428,0,0,0,23,0,0,71
1,1,1,0,0,19.7,34.28,19.7,2,1,0,37,1,0,0
72,0,0,0,0,24.8,987.84,12.4,1,1,0,38,0,0,0
9,1,1,0,1,65.0,57.15,13.0,1,1,1,20,0,0,69
33,0,0,0,0,39.1,0.0,13.033333333333333,0,0,0,62,0,0,30
54,1,0,0,1,69.9,1491.48,13.98,0,0,0,61,0,0,24
5,1,1,0,0,20.65,212.60000000000002,20.65,0,0,1,40,0,0,0
10,0,1,0,1,61.9,299.5,12.379999999999999,0,0,0,56,1,0,19
72,0,0,0,1,65.1,0.0,8.1375,7,1,0,53,0,0,15
67,0,0,1,1,105.05,2293.41,15.007142857142856,0,0,0,65,0,1,11
4,1,1,1,0,79.9,172.24,26.633333333333336,0,0,1,27,0,0,46
10,1,1,0,0,45.25,35.5,45.25,0,0,0,46,0,0,29
2,1,1,0,0,19.65,19.22,19.65,0,0,1,59,0,0,0
29,0,0,1,0,90.1,928.87,18.02,10,1,0,73,0,1,16
4,1,1,0,0,51.75,39.92,25.875,0,0,0,39,0,0,13
43,1,0,1,0,86.1,328.09,21.525,10,1,0,48,0,0,20
19,1,0,1,0,86.0,387.79,21.5,0,0,0,58,0,0,11
71,0,0,1,0,99.65,2439.56,19.93,0,0,0,73,0,1,13
72,0,0,1,1,112.75,2537.28,12.527777777777779,0,0,0,30,0,0,42
41,0,0,0,1,68.6,1514.1299999999999,11.433333333333332,0,0,0,36,0,0,30
28,1,0,0,0,59.55,1091.1599999999999,19.849999999999998,0,0,0,57,0,0,3
18,1,0,0,0,57.65,315.18,19.216666666666665,0,0,0,25,1,0,30
8,0,1,1,0,85.2,357.04,28.400000000000002,0,0,1,70,0,1,29
72,0,0,1,0,95.9,853.1999999999999,19.18,9,1,0,26,1,0,59
10,0,1,0,0,19.95,78.60000000000001,19.95,0,0,0,22,1,0,0
2,1,1,1,0,68.95,61.46,34.475,0,0,0,26,0,0,39
2,1,1,1,0,75.8,48.62,37.9,0,0,1,37,0,0,16
65,0,0,0,1,45.25,0.0,11.3125,0,0,0,33,1,0,25
16,1,0,1,0,69.95,438.88,69.95,0,0,0,43,0,0,27
55,0,0,1,1,88.8,1826.55,22.2,5,1,0,67,0,1,4
3,1,1,1,0,75.5,142.53,37.75,0,0,1,30,0,0,85
54,0,0,0,1,45.2,0.0,11.3,0,0,0,47,0,0,10
44,0,0,0,0,25.7,674.52,12.85,10,1,0,54,0,0,0
59,0,0,0,0,20.6,145.73000000000002,20.6,1,1,0,45,1,0,0
71,0,0,0,1,81.85,442.33000000000004,11.692857142857141,4,1,0,25,0,0,58
64,0,0,0,0,24.9,1230.72,12.45,6,1,0,50,1,0,0
2,1,1,0,0,20.3,25.36,20.3,0,0,0,39,0,0,0
63,0,0,1,1,81.2,2447.55,27.066666666666666,1,1,0,56,0,0,27
67,0,0,1,0,105.7,1705.8200000000002,15.1,2,1,0,23,0,0,73
10,0,1,0,0,19.3,454.20000000000005,19.3,0,0,0,25,0,0,0
18,1,0,0,0,35.0,0.0,11.666666666666666,0,0,0,27,0,0,85
9,0,1,0,0,21.25,14.94,21.25,1,1,0,70,0,1,0
69,0,0,1,1,113.25,2292.87,12.583333333333334,7,1,0,48,0,0,3
33,0,0,1,1,80.6,1150.05,26.866666666666664,0,0,0,32,0,0,27
51,0,0,0,1,76.4,1614.66,12.733333333333334,1,1,0,59,0,0,3
9,1,1,0,0,20.25,80.19,20.25,0,0,0,37,0,0,0
40,1,0,1,0,104.5,1507.6,14.928571428571429,0,0,0,51,0,0,15
1,1,1,1,0,69.8,22.86,69.8,0,0,0,50,0,0,25
21,0,0,0,1,35.1,0.0,11.700000000000001,0,0,0,34,0,0,4
46,0,0,0,0,20.25,1271.8999999999999,20.25,7,1,0,42,1,0,0
32,0,0,1,0,104.05,454.72,14.864285714285714,0,0,0,44,0,0,28
56,0,0,0,1,64.65,2705.92,12.930000000000001,0,0,0,22,0,0,59
7,1,1,1,0,86.8,214.26999999999998,21.7,0,0,1,22,0,0,59
8,1,1,1,0,101.35,351.84,20.27,0,0,0,78,0,1,27
6,1,1,0,0,20.7,46.32,20.7,0,0,1,31,0,0,0
60,0,0,0,0,19.65,1318.8,19.65,7,1,0,31,1,0,0
67,0,0,1,1,116.1,2985.52,14.5125,0,0,0,68,0,1,29
46,0,0,0,1,65.65,2148.66,13.13,3,1,0,23,0,0,41
29,0,0,0,0,58.55,257.52000000000004,14.6375,0,0,0,68,0,1,22
42,1,0,1,0,104.75,681.24,17.458333333333332,0,0,0,69,0,1,12
28,0,0,0,0,19.9,613.48,19.9,9,1,0,64,1,0,0
51,0,0,1,0,79.6,1270.92,26.53333333333333,0,0,0,69,0,1,11
25,0,0,1,0,90.4,881.7500000000001,22.6,1,1,0,63,0,0,4
7,0,1,0,0,19.85,246.82,19.85,2,1,1,38,1,0,0
60,0,0,0,0,20.55,939.0,20.55,4,1,0,37,1,0,0
29,1,0,0,0,66.1,518.23,13.219999999999999,0,0,0,32,0,0,26
8,1,1,0,0,60.0,374.24,20.0,0,0,0,43,0,0,24
70,0,0,1,1,110.5,1997.8,13.8125,4,1,0,41,0,0,23
1,1,1,1,0,69.95,13.04,69.95,0,0,1,29,0,0,46
62,0,0,1,0,101.15,1775.68,16.858333333333334,4,1,0,32,1,0,52
69,0,0,0,0,19.95,495.41999999999996,19.95,0,0,0,24,0,0,0
17,0,0,0,1,79.85,215.73,11.407142857142857,0,0,0,45,0,0,22
56,0,0,0,0,61.3,1063.4399999999998,15.325,7,1,0,59,1,0,53
3,1,1,0,1,55.1,78.12,18.366666666666667,0,0,1,43,1,0,16
3,1,1,1,0,75.25,53.61,37.625,0,0,0,40,0,0,25
53,0,0,0,0,60.6,1695.47,15.15,3,1,0,29,1,0,59
22,0,0,0,0,19.95,822.8,19.95,1,1,0,37,1,0,0
10,1,1,1,0,104.4,83.80000000000001,14.914285714285715,0,0,0,37,0,0,2
71,0,0,1,0,100.5,2591.5,16.75,5,1,0,61,1,0,19
11,1,1,0,0,35.8,0.0,17.9,0,0,0,22,0,0,52
2,1,1,0,0,61.2,64.12,15.3,0,0,1,28,1,0,52
72,0,0,0,0,49.2,0.0,8.200000000000001,2,1,0,57,0,0,15
67,0,0,1,1,112.35,1367.47,14.04375,3,1,0,20,1,0,52
1,1,1,1,0,81.7,9.81,27.233333333333334,0,0,1,31,0,0,28
13,0,0,0,0,19.95,243.49,19.95,0,0,0,59,0,0,0
62,0,0,1,1,113.95,2646.16,12.661111111111111,3,1,0,21,0,0,51
69,0,0,0,1,81.5,223.56,10.1875,0,0,0,46,0,0,26
10,1,1,1,0,70.15,42.9,70.15,0,0,0,23,0,0,85
45,1,0,0,1,81.3,459.45000000000005,11.614285714285714,9,1,0,51,1,0,11
25,1,0,1,0,105.95,1158.5,17.658333333333335,0,0,0,73,0,1,22
66,0,0,0,1,65.85,1776.06,13.169999999999998,10,1,0,59,1,0,30
10,1,1,0,1,55.2,94.1,18.400000000000002,6,1,0,21,0,0,69
53,0,0,0,1,62.85,2533.9300000000003,15.7125,0,0,0,20,1,0,59
51,0,0,0,1,60.5,486.03,15.125,5,1,0,40,0,0,10
56,0,0,1,0,94.8,591.9200000000001,23.7,0,0,0,71,1,1,28
24,0,0,0,0,20.3,441.36,20.3,0,0,0,78,0,1,0
53,0,0,0,1,78.75,1688.58,11.25,7,1,0,43,1,0,56
12,1,1,1,1,89.4,209.52,17.880000000000003,0,0,0,36,0,0,9
1,1,1,0,1,59.55,41.39,14.8875,0,0,0,20,1,0,48
72,0,0,1,0,99.15,2077.92,14.164285714285715,1,1,0,52,0,0,8
70,0,0,0,0,26.0,990.5,13.0,1,1,0,44,0,0,0
3,1,1,0,1,29.9,0.0,14.95,5,1,0,22,0,0,41
21,1,0,0,0,28.5,0.0,14.25,8,1,0,20,0,0,59
17,1,0,0,0,25.65,0.0,25.65,0,0,0,63,0,0,11
1,1,1,1,0,100.25,20.23,16.708333333333332,0,0,1,45,0,0,17
10,1,1,0,0,24.4,41.6,12.2,4,1,0,27,1,0,0
51,0,0,0,0,25.0,158.60999999999999,12.5,0,0,0,67,0,1,0
19,0,0,1,1,100.0,835.0500000000001,16.666666666666668,1,1,0,56,0,0,20
37,0,0,0,1,90.6,1647.24,10.066666666666666,0,0,0,42,0,0,6
41,1,0,1,0,88.5,767.52,22.125,0,0,0,33,1,0,10
12,0,1,0,0,19.3,501.36,19.3,0,0,0,58,0,0,0
72,0,0,0,1,68.4,1149.1200000000001,13.680000000000001,7,1,0,52,1,0,26
5,1,1,1,0,75.55,211.64999999999998,37.775,0,0,0,78,0,1,9
1,1,1,0,0,49.9,6.35,24.95,0,0,1,29,1,0,76
19,1,0,1,0,83.65,267.71,20.9125,1,1,0,59,0,0,25
2,1,1,1,0,89.5,94.94,17.9,0,0,0,69,0,1,19
16,1,0,0,0,100.0,605.28,16.666666666666668,1,1,0,61,0,0,26
3,1,1,0,0,24.6,78.99,12.3,0,0,0,27,0,0,0
70,0,0,1,1,90.25,938.0,18.05,0,0,0,38,0,0,3
65,0,0,0,0,25.75,318.5,12.875,0,0,0,56,0,0,0
12,1,1,1,0,73.75,179.52,24.583333333333332,0,0,0,27,1,0,59
59,0,0,0,1,79.85,114.46,9.98125,0,0,0,26,0,0,73
1,1,1,0,0,50.45,9.73,25.225,1,1,1,47,1,0,29
7,1,1,0,1,71.35,349.85999999999996,11.891666666666666,3,1,0,47,1,0,25
2,1,1,1,0,79.55,51.12,26.516666666666666,0,0,1,45,0,0,6
50,0,0,1,0,98.25,1914.5,16.375,10,1,0,46,0,0,16
5,1,1,0,1,55.75,154.60000000000002,13.9375,0,0,1,27,0,0,41
11,0,1,0,0,19.5,368.28,19.5,0,0,0,22,0,0,0
3,1,1,1,0,91.05,78.96000000000001,22.7625,0,0,1,65,0,1,8
1,1,1,0,1,49.9,14.93,24.95,0,0,0,33,0,0,4
7,0,1,0,1,44.4,0.0,11.1,0,0,0,75,0,1,26
72,0,0,0,1,85.3,2601.36,10.6625,0,0,0,46,1,0,21
2,1,1,0,0,45.4,21.62,45.4,0,0,0,31,0,0,13
10,0,1,0,1,56.05,0.0,9.341666666666667,2,1,0,64,0,0,8
62,0,0,1,1,104.3,2786.9,14.9,5,1,0,37,0,0,5
41,0,0,1,1,111.15,1253.78,13.89375,0,0,0,29,1,0,59
21,1,0,1,0,99.85,522.06,16.641666666666666,0,0,0,24,0,0,48
1,1,1,0,0,20.2,43.52,20.2,0,0,0,48,0,0,0
11,1,1,0,1,66.35,172.59,13.27,1,1,0,62,0,0,12
2,1,1,0,0,19.4,13.3,19.4,0,0,0,58,0,0,0
51,1,0,1,0,77.5,911.37,25.833333333333332,1,1,0,69,0,1,9
6,0,1,0,0,19.0,180.06,19.0,0,0,0,38,1,0,0
23,0,0,0,1,57.75,296.24,14.4375,5,1,0,30,0,0,41
48,0,0,0,0,34.7,0.0,11.566666666666668,1,1,0,31,0,0,22
71,0,0,1,1,92.0,2598.6,15.333333333333334,7,1,0,70,0,1,10
56,0,0,1,1,115.85,2288.16,12.872222222222222,8,1,0,42,1,0,27
1,1,1,0,0,20.55,15.91,20.55,0,0,0,53,0,0,0
1,1,1,1,0,74.95,30.07,37.475,0,0,1,59,0,0,26
72,0,0,1,1,114.65,330.48,14.33125,1,1,0,73,0,1,27
9,1,1,0,0,59.9,96.21,14.975,0,0,0,46,0,0,10
53,0,0,1,0,106.95,1579.4,15.278571428571428,0,0,0,44,0,0,4
1,1,1,0,0,19.85,31.77,19.85,0,0,1,32,0,0,0
43,0,0,1,1,100.0,1692.9099999999999,16.666666666666668,0,0,0,56,0,0,23
7,1,1,0,0,20.75,330.33,20.75,0,0,1,44,0,0,0
38,0,0,0,0,84.1,954.18,10.5125,0,0,0,57,0,0,13
68,0,0,0,0,44.8,0.0,11.2,1,1,0,39,1,0,19
30,0,0,0,0,68.95,679.2,13.790000000000001,0,0,0,37,0,0,18
68,0,0,0,1,79.6,3260.6000000000004,11.37142857142857,7,1,0,38,0,0,14
66,0,0,0,0,20.0,516.78,20.0,4,1,0,61,1,0,0
43,1,0,1,0,94.1,2127.64,15.683333333333332,9,1,0,33,0,0,11
1,1,1,1,0,79.55,5.1,26.516666666666666,0,0,1,56,0,0,10
2,1,1,1,0,79.75,16.64,39.875,0,0,0,44,0,0,16
28,1,0,1,0,89.95,847.84,17.990000000000002,0,0,0,56,0,0,30
1,1,1,1,0,84.85,36.07,21.2125,0,0,0,25,0,0,41
65,0,0,1,1,110.8,2938.65,13.85,1,1,0,33,1,0,19
27,0,0,0,1,80.85,319.41,11.549999999999999,3,1,0,42,0,0,14
8,1,1,1,0,74.6,10.24,37.3,0,0,1,21,0,0,42
19,1,0,1,1,89.95,181.45000000000002,22.4875,0,0,0,49,0,0,6
33,0,0,0,1,53.75,509.84999999999997,17.916666666666668,1,1,0,27,0,0,59
72,0,0,0,0,25.0,2087.2799999999997,12.5,0,0,0,77,0,1,0
55,0,0,0,0,60.0,499.4,15.0,2,1,0,67,0,1,23
9,1,1,1,0,75.85,65.88,37.925,0,0,1,52,0,0,11
1,1,1,1,0,70.3,15.92,70.3,0,0,1,57,0,0,11
2,1,1,0,0,20.05,80.56,20.05,0,0,0,19,0,0,0
57,1,0,1,1,95.3,1610.25,19.06,8,1,0,75,1,1,15
70,0,0,0,1,80.4,2784.6,11.485714285714286,4,1,0,28,0,0,52
8,1,1,0,0,25.25,0.0,25.25,0,0,0,55,0,0,16
1,1,1,0,0,19.3,49.2,19.3,0,0,0,61,0,0,0
10,0,1,0,1,52.55,0.0,10.51,2,1,0,43,0,0,20
46,1,0,0,0,45.55,0.0,11.3875,3,1,0,50,0,0,30
11,0,1,0,0,20.05,295.35,20.05,0,0,0,52,0,0,0
48,0,0,0,0,19.25,765.5999999999999,19.25,5,1,0,43,0,0,0
59,1,0,1,1,96.65,2836.13,16.108333333333334,2,1,0,35,1,0,53
44,1,0,1,0,111.5,1955.8000000000002,13.9375,0,0,0,48,0,0,19
59,1,0,0,1,51.7,0.0,10.34,0,0,0,43,0,0,7
63,0,0,0,1,80.0,2143.26,10.0,9,1,0,34,0,0,18
66,0,0,1,0,103.15,2603.7000000000003,14.735714285714286,7,1,0,40,1,0,19
69,0,0,0,1,82.45,1775.3700000000001,11.778571428571428,0,0,0,46,0,0,22
44,1,0,0,1,61.9,1657.92,15.475,1,1,0,41,1,0,24
17,1,0,1,0,70.8,609.96,70.8,0,0,0,26,0,0,52
52,0,0,0,0,48.8,0.0,9.76,0,0,0,69,0,1,19
70,0,0,1,0,108.15,403.9,13.51875,4,1,0,27,0,0,48
51,1,0,1,0,93.8,1388.73,15.633333333333333,9,1,0,41,1,0,75
70,0,0,0,1,76.1,2335.8999999999996,12.683333333333332,4,1,0,55,0,0,9
7,1,1,0,0,54.85,39.27,27.425,0,0,0,57,0,0,24
68,0,0,0,1,64.1,586.16,16.025,2,1,0,23,0,0,53
1,1,1,1,0,79.6,21.72,26.53333333333333,0,0,1,20,0,0,52
61,0,0,0,0,20.25,667.3399999999999,20.25,1,1,0,64,0,0,0
1,1,1,0,0,19.75,11.91,19.75,0,0,0,43,1,0,0
9,1,1,0,0,74.65,327.87,12.441666666666668,0,0,1,31,0,0,16
41,0,0,1,1,89.55,1854.02,22.3875,0,0,0,62,0,0,15
6,1,1,0,0,55.15,41.88,18.383333333333333,0,0,1,29,0,0,30
1,1,1,0,0,44.55,23.04,44.55,0,0,1,27,0,0,82
3,0,1,0,0,19.45,8.34,19.45,0,0,0,33,0,0,0
72,0,0,0,0,84.1,1245.6000000000001,12.014285714285714,1,1,0,79,0,1,23
58,0,0,0,0,19.15,1699.98,19.15,0,0,0,49,0,0,0
63,0,0,1,1,84.65,816.48,21.1625,8,1,0,52,0,0,7
42,1,0,0,1,66.4,1526.7,13.280000000000001,4,1,0,56,0,0,30
30,1,0,1,0,84.3,741.9,21.075,0,0,0,52,0,0,20
39,0,0,1,0,100.45,1479.6599999999999,16.741666666666667,0,0,0,38,0,0,19
57,1,0,1,0,100.6,1845.09,16.766666666666666,1,1,0,37,1,0,28
43,0,0,0,0,80.2,1460.71,11.457142857142857,7,1,0,30,0,0,69
72,0,0,0,1,90.15,711.36,11.26875,2,1,0,78,1,1,16
67,0,0,0,1,69.2,3179.82,11.533333333333333,0,0,0,59,0,0,20
13,0,0,0,0,54.8,136.63,18.266666666666666,0,0,0,68,0,1,20
72,0,0,1,1,110.9,3323.5199999999995,13.8625,6,1,0,37,0,0,14
2,1,1,0,0,49.2,58.56,24.6,0,0,1,44,0,0,4
57,0,0,1,0,90.65,2657.3399999999997,22.6625,10,1,0,66,0,1,4
20,1,0,0,0,25.55,737.0,12.775,6,1,0,47,1,0,0
72,0,0,0,0,19.55,1247.7599999999998,19.55,6,1,0,58,1,0,0
7,1,1,0,0,51.0,241.43,25.5,0,0,0,56,0,0,22
1,1,1,0,0,20.95,2.29,20.95,0,0,1,52,0,0,0
1,1,1,1,0,79.35,13.13,39.675,0,0,0,32,1,0,57
71,0,0,1,0,95.65,370.62,19.130000000000003,6,1,0,53,0,0,10
59,0,0,1,0,85.55,407.69,21.3875,0,0,0,24,0,0,52
1,1,1,1,0,79.35,23.63,39.675,2,1,1,30,0,0,52
17,1,0,1,0,80.85,282.37,40.425,1,1,0,41,0,0,3
42,0,0,0,1,80.45,727.02,11.492857142857144,1,1,0,30,0,0,82
19,1,0,1,0,87.3,566.2,21.825,0,0,0,66,0,1,16
69,0,0,0,1,59.1,999.12,14.775,5,1,0,47,1,0,19
8,1,1,1,0,84.5,205.84,21.125,0,0,1,51,1,0,19
65,0,0,1,1,93.55,176.8,15.591666666666667,0,0,0,50,0,0,16
3,1,1,0,0,57.55,144.89999999999998,19.183333333333334,0,0,0,21,0,0,42
5,1,1,1,0,78.95,61.349999999999994,39.475,0,0,1,70,0,1,20
9,1,1,0,0,20.25,23.400000000000002,20.25,0,0,1,57,0,0,0
31,0,0,1,0,90.7,1372.06,22.675,1,1,0,67,0,1,22
2,1,1,0,0,79.6,63.82,39.8,0,0,1,80,0,1,30
72,0,0,0,0,82.15,1584.72,11.735714285714286,5,1,0,62,0,0,5
53,0,0,0,1,60.45,0.0,8.635714285714286,1,1,0,61,0,0,13
35,1,0,1,0,83.15,1442.3500000000001,27.71666666666667,0,0,0,52,0,0,6
41,1,0,1,0,104.4,259.53000000000003,17.400000000000002,0,0,0,78,0,1,15
40,0,0,1,1,99.2,790.4000000000001,16.533333333333335,1,1,0,74,0,1,22
22,0,0,0,0,20.25,829.4000000000001,20.25,1,1,0,50,1,0,0
49,0,0,0,1,79.3,813.4000000000001,11.328571428571427,9,1,0,47,1,0,14
4,0,1,0,0,19.7,92.16,19.7,0,0,0,49,0,0,0
27,1,0,0,0,19.15,819.72,19.15,0,0,0,20,1,0,0
4,1,1,0,0,84.6,26.72,28.2,0,0,0,68,0,1,17
34,1,0,1,0,78.3,457.29999999999995,39.15,1,1,0,36,0,0,12
35,1,0,1,0,86.45,667.45,28.816666666666666,0,0,0,32,0,0,17
71,0,0,1,0,99.0,3128.26,16.5,5,1,0,50,0,0,6
30,1,0,1,1,107.5,736.8,13.4375,9,1,0,62,1,0,18
